ID,X1,X2,X3,X4,X5,Y
8466,-56,-48,-47,-43,-49,84
8467,-56,-48,-47,-43,-49,84
8468,-56,-48,-46,-44,-49,84
8469,-56,-48,-46,-44,-49,84
8470,-56,-46,-46,-43,-49,84
8471,-56,-46,-46,-43,-49,84
8472,-60,-45,-47,-43,-49,84
8473,-58,-46,-46,-43,-50,84
8474,-58,-46,-46,-43,-50,84
8475,-59,-46,-47,-44,-52,84
8476,-59,-46,-47,-44,-52,84
8477,-58,-47,-47,-44,-50,84
8478,-58,-47,-47,-44,-50,84
8479,-57,-48,-46,-44,-49,84
8480,-57,-47,-50,-43,-47,84
8481,-57,-47,-49,-42,-50,84
8482,-57,-47,-49,-42,-50,84
8483,-57,-49,-48,-44,-50,84
8484,-59,-48,-49,-45,-50,84
8485,-60,-46,-49,-44,-50,84
8486,-56,-48,-45,-43,-49,84
8487,-46,-47,-46,-42,-49,84
8488,-46,-47,-46,-42,-49,84
8489,-55,-47,-43,-44,-49,84
8490,-55,-47,-43,-44,-49,84
8491,-55,-46,-47,-43,-49,84
8492,-55,-46,-47,-43,-49,84
8493,-55,-46,-46,-44,-48,84
8494,-55,-46,-46,-44,-48,84
8495,-54,-47,-44,-43,-48,84
8496,-54,-47,-44,-43,-48,84
8497,-55,-46,-46,-44,-49,84
8498,-55,-46,-46,-44,-49,84
8499,-55,-47,-46,-44,-49,84
8500,-55,-47,-46,-44,-49,84
8501,-63,-50,-52,-50,-45,85
8502,-64,-51,-53,-50,-46,85
8503,-64,-50,-51,-50,-47,85
8504,-63,-48,-49,-50,-45,85
8505,-61,-49,-50,-51,-46,85
8506,-63,-49,-50,-51,-46,85
8507,-64,-49,-54,-49,-46,85
8508,-63,-46,-53,-50,-45,85
8509,-64,-46,-57,-49,-45,85
8510,-64,-46,-53,-49,-46,85
8511,-62,-45,-53,-48,-43,85
8512,-62,-44,-52,-49,-46,85
8513,-64,-44,-52,-48,-46,85
8514,-63,-44,-55,-47,-47,85
8515,-63,-45,-53,-48,-47,85
8516,-64,-44,-55,-48,-46,85
8517,-62,-45,-56,-47,-46,85
8518,-62,-45,-54,-47,-47,85
8519,-62,-44,-53,-48,-48,85
8520,-62,-45,-53,-48,-48,85
8521,-63,-44,-54,-44,-48,85
8522,-64,-44,-53,-49,-47,85
8523,-64,-44,-53,-48,-48,85
8524,-63,-44,-52,-47,-47,85
8525,-64,-44,-50,-48,-47,85
8526,-65,-44,-49,-50,-48,85
8527,-63,-44,-49,-50,-45,85
8528,-65,-44,-47,-51,-50,85
8529,-62,-46,-52,-44,-42,85
8530,-61,-46,-51,-44,-41,85
8531,-61,-46,-51,-44,-41,85
8532,-60,-46,-50,-44,-41,85
8533,-60,-46,-50,-44,-41,85
8534,-59,-47,-50,-44,-43,85
8535,-59,-47,-50,-44,-43,85
8536,-60,-46,-50,-44,-41,85
8537,-60,-46,-50,-44,-41,85
8538,-59,-47,-50,-45,-44,85
8539,-59,-47,-50,-45,-44,85
8540,-60,-48,-50,-44,-43,85
8541,-60,-46,-49,-44,-42,85
8542,-60,-46,-49,-44,-42,85
8543,-60,-46,-50,-44,-40,85
8544,-60,-46,-50,-44,-40,85
8545,-60,-47,-51,-44,-42,85
8546,-60,-47,-51,-44,-42,85
8547,-60,-46,-49,-44,-40,85
8548,-60,-46,-49,-44,-40,85
8549,-59,-47,-49,-43,-39,85
8550,-58,-47,-49,-43,-41,85
8551,-58,-47,-49,-43,-41,85
8552,-59,-48,-52,-44,-43,85
8553,-59,-48,-52,-44,-43,85
8554,-58,-47,-51,-44,-41,85
8555,-58,-48,-51,-47,-42,85
8556,-58,-48,-51,-44,-43,85
8557,-58,-48,-51,-44,-43,85
8558,-57,-47,-50,-42,-40,85
8559,-57,-47,-50,-42,-40,85
8560,-58,-47,-51,-44,-42,85
8561,-58,-47,-51,-44,-42,85
8562,-58,-49,-48,-41,-44,85
8563,-58,-49,-48,-41,-44,85
8564,-57,-50,-50,-43,-43,85
8565,-57,-50,-50,-43,-43,85
8566,-58,-51,-51,-45,-45,85
8567,-57,-53,-52,-44,-45,85
8568,-57,-53,-52,-44,-45,85
8569,-57,-49,-51,-44,-40,85
8570,-57,-49,-51,-44,-40,85
8571,-57,-48,-50,-43,-41,85
8572,-57,-48,-50,-43,-41,85
8573,-57,-49,-50,-43,-43,85
8574,-57,-49,-50,-43,-43,85
8575,-58,-47,-50,-44,-45,85
8576,-58,-47,-50,-44,-45,85
8577,-58,-48,-50,-45,-50,85
8578,-58,-48,-50,-46,-50,85
8579,-58,-48,-50,-46,-49,85
8580,-58,-48,-50,-45,-46,85
8581,-58,-48,-50,-45,-46,85
8582,-56,-50,-51,-41,-43,85
8583,-56,-50,-51,-41,-43,85
8584,-57,-47,-47,-43,-47,85
8585,-57,-47,-47,-43,-47,85
8586,-58,-47,-49,-44,-47,85
8587,-58,-47,-49,-44,-47,85
8588,-57,-48,-46,-42,-44,85
8589,-57,-48,-46,-42,-44,85
8590,-58,-50,-49,-44,-46,85
8591,-58,-50,-49,-44,-46,85
8592,-58,-49,-51,-44,-48,85
8593,-58,-49,-51,-44,-48,85
8594,-58,-47,-49,-43,-49,85
8595,-58,-47,-49,-43,-49,85
8596,-57,-48,-49,-42,-48,85
8597,-57,-48,-49,-42,-48,85
8598,-58,-48,-49,-44,-48,85
8599,-58,-48,-49,-44,-48,85
8600,-57,-48,-48,-42,-48,85
8601,-62,-46,-52,-44,-42,86
8602,-61,-46,-51,-44,-41,86
8603,-61,-46,-51,-44,-41,86
8604,-60,-46,-50,-44,-41,86
8605,-60,-46,-50,-44,-41,86
8606,-59,-47,-50,-44,-43,86
8607,-59,-47,-50,-44,-43,86
8608,-60,-46,-50,-44,-41,86
8609,-60,-46,-50,-44,-41,86
8610,-59,-47,-50,-45,-44,86
8611,-59,-47,-50,-45,-44,86
8612,-60,-48,-50,-44,-43,86
8613,-60,-46,-49,-44,-42,86
8614,-60,-46,-49,-44,-42,86
8615,-60,-46,-50,-44,-40,86
8616,-60,-46,-50,-44,-40,86
8617,-60,-47,-61,-44,-42,86
8618,-60,-47,-61,-44,-42,86
8619,-60,-46,-49,-44,-40,86
8620,-60,-46,-49,-44,-40,86
8621,-59,-47,-49,-43,-39,86
8622,-58,-47,-49,-43,-41,86
8623,-58,-47,-49,-43,-41,86
8624,-59,-48,-52,-44,-43,86
8625,-59,-48,-52,-44,-43,86
8626,-58,-47,-51,-44,-41,86
8627,-58,-48,-51,-47,-42,86
8628,-58,-48,-51,-44,-43,86
8629,-58,-48,-51,-44,-43,86
8630,-57,-47,-50,-42,-40,86
8631,-57,-47,-50,-42,-40,86
8632,-58,-47,-51,-44,-42,86
8633,-58,-47,-51,-44,-42,86
8634,-58,-49,-48,-41,-44,86
8635,-58,-49,-48,-41,-44,86
8636,-57,-50,-50,-43,-43,86
8637,-57,-50,-50,-43,-43,86
8638,-58,-51,-51,-45,-45,86
8639,-57,-53,-52,-44,-45,86
8640,-57,-53,-52,-44,-45,86
8641,-57,-49,-51,-44,-40,86
8642,-57,-49,-51,-44,-40,86
8643,-57,-48,-50,-43,-41,86
8644,-57,-48,-50,-43,-41,86
8645,-57,-49,-50,-43,-43,86
8646,-57,-49,-50,-43,-43,86
8647,-58,-47,-50,-44,-45,86
8648,-58,-47,-50,-44,-45,86
8649,-58,-48,-50,-45,-45,86
8650,-58,-48,-50,-46,-53,86
8651,-58,-48,-50,-46,-53,86
8652,-58,-48,-50,-45,-46,86
8653,-58,-48,-50,-45,-46,86
8654,-56,-50,-51,-41,-43,86
8655,-56,-50,-51,-41,-43,86
8656,-57,-47,-47,-43,-47,86
8657,-57,-47,-47,-43,-47,86
8658,-58,-47,-49,-44,-47,86
8659,-58,-47,-49,-44,-47,86
8660,-57,-48,-46,-42,-44,86
8661,-57,-48,-46,-42,-44,86
8662,-58,-50,-49,-44,-46,86
8663,-58,-50,-49,-44,-46,86
8664,-58,-49,-51,-44,-48,86
8665,-58,-49,-51,-44,-48,86
8666,-58,-47,-49,-43,-49,86
8667,-58,-47,-49,-43,-49,86
8668,-57,-48,-49,-42,-48,86
8669,-57,-48,-49,-42,-48,86
8670,-58,-48,-49,-44,-48,86
8671,-58,-48,-49,-44,-48,86
8672,-57,-48,-48,-42,-48,86
8673,-57,-48,-48,-42,-48,86
8674,-57,-49,-49,-43,-49,86
8675,-57,-49,-49,-43,-49,86
8676,-56,-49,-49,-44,-50,86
8677,-56,-49,-49,-44,-50,86
8678,-56,-49,-49,-46,-52,86
8679,-56,-49,-52,-46,-53,86
8680,-56,-49,-52,-46,-53,86
8681,-56,-49,-49,-44,-49,86
8682,-56,-49,-49,-44,-49,86
8683,-58,-47,-51,-44,-42,86
8684,-58,-49,-48,-41,-44,86
8685,-58,-49,-48,-41,-44,86
8686,-57,-50,-50,-43,-43,86
8687,-57,-50,-50,-43,-43,86
8688,-58,-51,-51,-45,-45,86
8689,-57,-53,-52,-44,-45,86
8690,-57,-53,-52,-44,-45,86
8691,-57,-49,-51,-44,-40,86
8692,-57,-49,-51,-44,-40,86
8693,-57,-48,-50,-43,-41,86
8694,-57,-48,-50,-43,-41,86
8695,-57,-49,-50,-43,-43,86
8696,-57,-49,-50,-43,-43,86
8697,-58,-47,-50,-44,-45,86
8698,-58,-47,-50,-44,-45,86
8699,-58,-48,-50,-45,-50,86
8700,-58,-48,-50,-46,-48,86
8701,-54,-46,-54,-44,-48,87
8702,-57,-46,-53,-45,-48,87
8703,-57,-46,-53,-45,-48,87
8704,-58,-46,-54,-43,-47,87
8705,-58,-46,-54,-43,-47,87
8706,-58,-46,-52,-44,-47,87
8707,-58,-46,-52,-44,-47,87
8708,-53,-47,-56,-40,-45,87
8709,-53,-47,-56,-40,-45,87
8710,-53,-47,-55,-42,-45,87
8711,-53,-47,-55,-42,-45,87
8712,-53,-46,-55,-44,-45,87
8713,-53,-46,-55,-44,-45,87
8714,-53,-47,-56,-43,-45,87
8715,-53,-47,-56,-43,-45,87
8716,-54,-47,-55,-42,-46,87
8717,-54,-47,-55,-42,-46,87
8718,-54,-47,-56,-42,-45,87
8719,-54,-47,-56,-42,-45,87
8720,-50,-47,-55,-42,-45,87
8721,-50,-47,-55,-42,-45,87
8722,-53,-47,-56,-42,-46,87
8723,-53,-47,-56,-42,-46,87
8724,-52,-48,-57,-43,-44,87
8725,-52,-48,-57,-43,-44,87
8726,-52,-48,-56,-42,-43,87
8727,-52,-48,-56,-42,-43,87
8728,-52,-48,-56,-42,-44,87
8729,-52,-48,-56,-42,-44,87
8730,-53,-48,-57,-42,-45,87
8731,-53,-48,-57,-42,-45,87
8732,-53,-46,-57,-43,-46,87
8733,-53,-46,-57,-43,-46,87
8734,-52,-48,-58,-42,-45,87
8735,-52,-48,-58,-42,-45,87
8736,-53,-49,-56,-42,-44,87
8737,-53,-49,-56,-42,-44,87
8738,-52,-48,-57,-42,-42,87
8739,-52,-48,-57,-42,-42,87
8740,-53,-49,-56,-41,-43,87
8741,-48,-49,-57,-42,-44,87
8742,-48,-49,-57,-42,-44,87
8743,-53,-49,-56,-41,-43,87
8744,-53,-49,-56,-41,-43,87
8745,-53,-48,-57,-40,-43,87
8746,-53,-48,-57,-40,-43,87
8747,-52,-48,-57,-41,-44,87
8748,-52,-48,-57,-41,-44,87
8749,-54,-50,-56,-42,-43,87
8750,-54,-50,-56,-42,-43,87
8751,-53,-50,-56,-41,-43,87
8752,-53,-50,-56,-41,-43,87
8753,-54,-50,-56,-40,-42,87
8754,-54,-50,-56,-40,-42,87
8755,-52,-48,-56,-42,-43,87
8756,-52,-48,-56,-42,-43,87
8757,-55,-46,-56,-41,-42,87
8758,-55,-46,-56,-41,-42,87
8759,-53,-49,-57,-41,-43,87
8760,-53,-49,-57,-41,-43,87
8761,-56,-50,-56,-42,-43,87
8762,-56,-50,-56,-42,-43,87
8763,-53,-47,-56,-40,-42,87
8764,-52,-48,-57,-43,-44,87
8765,-52,-48,-56,-42,-43,87
8766,-52,-48,-56,-42,-43,87
8767,-52,-48,-56,-42,-44,87
8768,-52,-48,-56,-42,-44,87
8769,-53,-48,-57,-42,-45,87
8770,-53,-48,-57,-42,-45,87
8771,-53,-46,-57,-43,-46,87
8772,-53,-46,-57,-43,-46,87
8773,-52,-48,-58,-42,-45,87
8774,-52,-48,-58,-42,-45,87
8775,-53,-49,-56,-42,-44,87
8776,-53,-49,-56,-42,-44,87
8777,-52,-48,-57,-42,-42,87
8778,-52,-48,-57,-42,-42,87
8779,-53,-49,-56,-41,-43,87
8780,-48,-49,-57,-42,-44,87
8781,-48,-49,-57,-42,-44,87
8782,-53,-49,-56,-41,-43,87
8783,-53,-49,-56,-41,-43,87
8784,-53,-48,-57,-40,-43,87
8785,-53,-48,-57,-40,-43,87
8786,-52,-48,-57,-41,-44,87
8787,-52,-48,-57,-41,-44,87
8788,-54,-50,-56,-42,-43,87
8789,-54,-50,-56,-42,-43,87
8790,-53,-50,-56,-41,-43,87
8791,-53,-50,-56,-41,-43,87
8792,-54,-50,-56,-40,-42,87
8793,-54,-50,-56,-40,-42,87
8794,-52,-48,-56,-42,-43,87
8795,-52,-48,-56,-42,-43,87
8796,-55,-46,-56,-41,-42,87
8797,-55,-46,-56,-41,-42,87
8798,-53,-49,-57,-41,-43,87
8799,-56,-50,-56,-42,-43,87
8800,-53,-47,-56,-40,-42,87
8801,-49,-45,-56,-47,-45,88
8802,-49,-45,-56,-47,-45,88
8803,-48,-45,-56,-46,-44,88
8804,-48,-45,-56,-46,-44,88
8805,-49,-45,-56,-46,-42,88
8806,-49,-45,-56,-46,-42,88
8807,-49,-45,-56,-46,-43,88
8808,-49,-45,-56,-46,-43,88
8809,-49,-45,-56,-46,-42,88
8810,-49,-45,-56,-46,-42,88
8811,-49,-42,-56,-45,-42,88
8812,-49,-42,-56,-45,-42,88
8813,-49,-45,-56,-46,-42,88
8814,-49,-45,-56,-46,-42,88
8815,-49,-43,-56,-46,-44,88
8816,-49,-43,-56,-46,-44,88
8817,-49,-45,-56,-46,-42,88
8818,-49,-45,-56,-46,-42,88
8819,-49,-47,-56,-46,-42,88
8820,-49,-47,-56,-46,-42,88
8821,-50,-47,-55,-45,-42,88
8822,-50,-47,-55,-45,-42,88
8823,-46,-47,-56,-46,-41,88
8824,-46,-47,-56,-46,-41,88
8825,-49,-47,-56,-45,-43,88
8826,-49,-47,-55,-45,-41,88
8827,-49,-47,-55,-45,-41,88
8828,-49,-47,-56,-45,-43,88
8829,-49,-47,-56,-45,-43,88
8830,-50,-47,-56,-46,-42,88
8831,-50,-47,-56,-46,-42,88
8832,-49,-47,-55,-46,-43,88
8833,-49,-47,-55,-46,-43,88
8834,-50,-47,-56,-46,-43,88
8835,-50,-47,-56,-46,-43,88
8836,-50,-48,-56,-44,-42,88
8837,-50,-48,-56,-44,-42,88
8838,-54,-45,-58,-44,-42,88
8839,-54,-45,-58,-44,-42,88
8840,-54,-48,-58,-45,-42,88
8841,-54,-48,-58,-45,-42,88
8842,-53,-45,-57,-45,-42,88
8843,-53,-45,-57,-45,-42,88
8844,-51,-48,-57,-45,-42,88
8845,-51,-48,-57,-45,-42,88
8846,-50,-48,-56,-43,-42,88
8847,-49,-46,-56,-43,-41,88
8848,-49,-46,-56,-43,-41,88
8849,-50,-46,-57,-45,-42,88
8850,-50,-46,-57,-45,-42,88
8851,-50,-49,-56,-44,-42,88
8852,-51,-49,-56,-45,-39,88
8853,-51,-49,-56,-45,-39,88
8854,-49,-48,-56,-45,-41,88
8855,-49,-48,-56,-45,-41,88
8856,-50,-48,-56,-45,-39,88
8857,-50,-48,-56,-45,-39,88
8858,-50,-49,-56,-44,-42,88
8859,-50,-49,-56,-44,-42,88
8860,-50,-49,-56,-44,-42,88
8861,-50,-49,-56,-44,-42,88
8862,-46,-47,-56,-46,-41,88
8863,-46,-47,-56,-46,-41,88
8864,-49,-47,-56,-45,-43,88
8865,-49,-47,-55,-45,-41,88
8866,-49,-47,-55,-45,-41,88
8867,-49,-47,-56,-45,-43,88
8868,-49,-47,-56,-45,-43,88
8869,-50,-47,-56,-46,-42,88
8870,-50,-47,-56,-46,-42,88
8871,-49,-47,-55,-46,-43,88
8872,-49,-47,-55,-46,-43,88
8873,-50,-47,-56,-46,-43,88
8874,-50,-47,-56,-46,-43,88
8875,-50,-48,-56,-44,-42,88
8876,-50,-48,-56,-44,-42,88
8877,-54,-45,-58,-44,-42,88
8878,-54,-45,-58,-44,-42,88
8879,-54,-48,-58,-45,-42,88
8880,-54,-48,-58,-45,-42,88
8881,-53,-45,-57,-45,-42,88
8882,-53,-45,-57,-45,-42,88
8883,-51,-48,-57,-45,-42,88
8884,-51,-48,-57,-45,-42,88
8885,-50,-48,-56,-43,-42,88
8886,-49,-46,-56,-43,-41,88
8887,-49,-46,-56,-43,-41,88
8888,-50,-46,-57,-45,-42,88
8889,-50,-46,-57,-45,-42,88
8890,-50,-49,-56,-44,-42,88
8891,-51,-49,-56,-45,-39,88
8892,-51,-49,-56,-45,-39,88
8893,-49,-48,-56,-45,-41,88
8894,-49,-48,-56,-45,-41,88
8895,-50,-48,-56,-45,-39,88
8896,-50,-48,-56,-45,-39,88
8897,-50,-49,-56,-44,-42,88
8898,-50,-49,-56,-44,-42,88
8899,-50,-49,-56,-44,-42,88
8900,-50,-49,-56,-44,-42,88
8901,-48,-48,-57,-46,-41,89
8902,-49,-46,-56,-45,-41,89
8903,-49,-46,-56,-45,-41,89
8904,-49,-47,-57,-45,-42,89
8905,-49,-47,-57,-45,-42,89
8906,-48,-46,-56,-44,-38,89
8907,-48,-46,-56,-44,-38,89
8908,-48,-47,-58,-45,-40,89
8909,-49,-46,-58,-44,-40,89
8910,-49,-46,-58,-44,-40,89
8911,-48,-46,-59,-45,-39,89
8912,-48,-46,-59,-45,-39,89
8913,-49,-46,-57,-46,-41,89
8914,-49,-46,-57,-46,-41,89
8915,-47,-46,-56,-45,-41,89
8916,-47,-46,-56,-45,-41,89
8917,-47,-46,-55,-46,-39,89
8918,-47,-46,-55,-46,-39,89
8919,-47,-45,-55,-46,-40,89
8920,-47,-45,-55,-46,-40,89
8921,-47,-42,-55,-46,-39,89
8922,-47,-42,-55,-46,-39,89
8923,-50,-45,-54,-46,-39,89
8924,-48,-45,-55,-44,-42,89
8925,-51,-48,-60,-50,-41,89
8926,-52,-47,-59,-49,-43,89
8927,-52,-47,-59,-49,-43,89
8928,-52,-48,-57,-48,-40,89
8929,-52,-48,-57,-48,-40,89
8930,-52,-45,-57,-46,-41,89
8931,-51,-47,-57,-49,-43,89
8932,-51,-47,-57,-49,-43,89
8933,-50,-45,-55,-49,-39,89
8934,-50,-45,-55,-49,-39,89
8935,-50,-46,-56,-48,-39,89
8936,-50,-46,-56,-48,-39,89
8937,-50,-48,-56,-47,-40,89
8938,-51,-48,-56,-45,-40,89
8939,-51,-48,-56,-45,-40,89
8940,-53,-48,-55,-47,-40,89
8941,-50,-48,-56,-47,-40,89
8942,-50,-48,-56,-47,-40,89
8943,-50,-48,-55,-47,-43,89
8944,-50,-48,-55,-47,-43,89
8945,-51,-48,-56,-46,-39,89
8946,-51,-48,-56,-46,-39,89
8947,-50,-48,-56,-43,-40,89
8948,-50,-48,-56,-43,-40,89
8949,-54,-51,-55,-44,-39,89
8950,-54,-51,-55,-44,-39,89
8951,-52,-52,-56,-44,-41,89
8952,-52,-52,-56,-44,-41,89
8953,-51,-47,-55,-43,-40,89
8954,-51,-47,-55,-43,-40,89
8955,-50,-49,-55,-46,-40,89
8956,-50,-49,-55,-46,-40,89
8957,-50,-50,-55,-45,-40,89
8958,-50,-50,-55,-45,-40,89
8959,-51,-49,-56,-45,-40,89
8960,-51,-49,-56,-45,-40,89
8961,-50,-50,-56,-46,-39,89
8962,-50,-50,-56,-46,-39,89
8963,-56,-49,-57,-45,-42,89
8964,-56,-49,-57,-45,-42,89
8965,-51,-49,-56,-45,-39,89
8966,-51,-49,-56,-45,-39,89
8967,-53,-51,-55,-46,-40,89
8968,-57,-51,-56,-47,-40,89
8969,-57,-51,-56,-47,-40,89
8970,-54,-49,-55,-45,-39,89
8971,-54,-49,-55,-45,-39,89
8972,-56,-51,-56,-43,-40,89
8973,-56,-51,-56,-43,-40,89
8974,-52,-51,-56,-44,-39,89
8975,-52,-51,-56,-44,-39,89
8976,-51,-49,-55,-44,-43,89
8977,-50,-48,-55,-44,-42,89
8978,-50,-48,-55,-44,-42,89
8979,-50,-48,-55,-45,-41,89
8980,-50,-48,-55,-45,-41,89
8981,-57,-51,-56,-47,-40,89
8982,-54,-49,-55,-45,-39,89
8983,-54,-49,-55,-45,-39,89
8984,-56,-51,-56,-43,-40,89
8985,-56,-51,-56,-43,-40,89
8986,-52,-51,-56,-44,-39,89
8987,-52,-51,-56,-44,-39,89
8988,-51,-49,-55,-44,-43,89
8989,-50,-48,-55,-44,-42,89
8990,-50,-48,-55,-44,-42,89
8991,-50,-48,-55,-45,-41,89
8992,-50,-48,-55,-45,-41,89
8993,-51,-49,-56,-45,-40,89
8994,-51,-49,-56,-45,-40,89
8995,-50,-50,-56,-46,-39,89
8996,-50,-50,-56,-46,-39,89
8997,-56,-49,-57,-45,-42,89
8998,-56,-49,-57,-45,-42,89
8999,-51,-49,-56,-45,-39,89
9000,-51,-49,-56,-45,-39,89
9001,-58,-41,-59,-44,-42,90
9002,-55,-43,-58,-44,-45,90
9003,-55,-43,-58,-44,-45,90
9004,-55,-41,-57,-44,-44,90
9005,-55,-41,-58,-44,-43,90
9006,-55,-41,-58,-44,-43,90
9007,-54,-41,-57,-43,-41,90
9008,-54,-41,-57,-43,-41,90
9009,-53,-41,-57,-44,-41,90
9010,-53,-41,-57,-44,-41,90
9011,-54,-41,-58,-44,-42,90
9012,-54,-41,-58,-44,-42,90
9013,-55,-41,-58,-43,-42,90
9014,-55,-41,-58,-43,-42,90
9015,-56,-41,-59,-44,-42,90
9016,-56,-41,-59,-44,-42,90
9017,-57,-41,-58,-43,-45,90
9018,-57,-41,-58,-43,-45,90
9019,-55,-40,-58,-44,-42,90
9020,-55,-40,-58,-44,-42,90
9021,-59,-40,-56,-44,-43,90
9022,-59,-40,-56,-44,-43,90
9023,-61,-40,-57,-43,-42,90
9024,-62,-41,-54,-44,-39,90
9025,-62,-41,-57,-44,-43,90
9026,-59,-41,-56,-41,-45,90
9027,-59,-42,-57,-39,-44,90
9028,-58,-42,-57,-42,-44,90
9029,-58,-42,-57,-42,-44,90
9030,-59,-40,-57,-45,-44,90
9031,-59,-40,-57,-45,-44,90
9032,-58,-41,-54,-42,-44,90
9033,-57,-42,-55,-43,-44,90
9034,-57,-40,-57,-39,-44,90
9035,-57,-40,-57,-39,-44,90
9036,-56,-40,-57,-40,-44,90
9037,-56,-40,-57,-40,-44,90
9038,-57,-42,-56,-40,-44,90
9039,-57,-42,-56,-40,-44,90
9040,-56,-42,-57,-39,-44,90
9041,-56,-39,-57,-43,-44,90
9042,-56,-39,-57,-43,-44,90
9043,-54,-38,-57,-41,-42,90
9044,-54,-38,-57,-42,-42,90
9045,-55,-39,-56,-41,-44,90
9046,-55,-39,-56,-41,-44,90
9047,-53,-40,-57,-43,-44,90
9048,-53,-40,-57,-43,-44,90
9049,-54,-42,-57,-43,-42,90
9050,-54,-42,-57,-43,-42,90
9051,-54,-40,-58,-42,-43,90
9052,-54,-40,-58,-42,-43,90
9053,-53,-40,-57,-43,-43,90
9054,-53,-40,-57,-43,-43,90
9055,-53,-40,-58,-42,-43,90
9056,-53,-40,-58,-42,-43,90
9057,-54,-41,-59,-41,-42,90
9058,-56,-43,-58,-42,-41,90
9059,-56,-43,-58,-42,-41,90
9060,-54,-40,-59,-43,-40,90
9061,-55,-41,-60,-41,-40,90
9062,-55,-41,-60,-41,-40,90
9063,-54,-39,-58,-44,-41,90
9064,-54,-41,-58,-44,-42,90
9065,-57,-41,-59,-43,-41,90
9066,-55,-40,-59,-44,-40,90
9067,-55,-41,-59,-41,-42,90
9068,-55,-41,-58,-43,-40,90
9069,-56,-41,-58,-43,-41,90
9070,-55,-40,-59,-41,-41,90
9071,-57,-41,-57,-42,-42,90
9072,-54,-40,-57,-41,-40,90
9073,-56,-40,-59,-44,-42,90
9074,-56,-39,-58,-43,-42,90
9075,-56,-39,-58,-43,-41,90
9076,-57,-40,-57,-41,-41,90
9077,-55,-40,-58,-41,-40,90
9078,-54,-40,-57,-43,-40,90
9079,-57,-41,-57,-44,-42,90
9080,-55,-40,-59,-44,-40,90
9081,-56,-39,-57,-44,-41,90
9082,-56,-41,-57,-43,-42,90
9083,-55,-39,-58,-43,-42,90
9084,-56,-39,-57,-42,-42,90
9085,-56,-39,-57,-41,-40,90
9086,-56,-41,-58,-43,-40,90
9087,-56,-40,-59,-42,-40,90
9088,-57,-40,-57,-43,-41,90
9089,-57,-40,-59,-41,-41,90
9090,-57,-39,-58,-43,-41,90
9091,-54,-39,-57,-43,-42,90
9092,-57,-41,-59,-44,-41,90
9093,-54,-40,-59,-41,-42,90
9094,-56,-40,-57,-42,-40,90
9095,-55,-41,-58,-42,-40,90
9096,-55,-40,-57,-42,-41,90
9097,-54,-40,-59,-41,-42,90
9098,-57,-39,-59,-43,-40,90
9099,-55,-39,-57,-43,-41,90
9100,-54,-39,-57,-41,-41,90
9101,-53,-40,-63,-48,-41,91
9102,-55,-40,-63,-47,-39,91
9103,-55,-40,-63,-47,-39,91
9104,-56,-40,-64,-46,-41,91
9105,-54,-40,-65,-47,-41,91
9106,-54,-40,-65,-47,-41,91
9107,-57,-41,-61,-45,-42,91
9108,-59,-41,-57,-45,-40,91
9109,-58,-41,-61,-42,-43,91
9110,-56,-40,-61,-42,-39,91
9111,-61,-41,-58,-43,-40,91
9112,-59,-40,-59,-44,-40,91
9113,-59,-40,-59,-44,-40,91
9114,-52,-42,-58,-45,-42,91
9115,-57,-41,-56,-44,-40,91
9116,-57,-41,-56,-44,-40,91
9117,-57,-42,-57,-43,-40,91
9118,-57,-42,-57,-43,-40,91
9119,-53,-42,-58,-44,-44,91
9120,-56,-42,-59,-45,-38,91
9121,-60,-42,-61,-47,-42,91
9122,-58,-43,-60,-47,-40,91
9123,-59,-43,-62,-48,-40,91
9124,-57,-43,-62,-48,-40,91
9125,-55,-43,-64,-42,-40,91
9126,-55,-43,-64,-42,-40,91
9127,-54,-43,-56,-43,-40,91
9128,-54,-43,-56,-43,-40,91
9129,-52,-41,-56,-42,-39,91
9130,-52,-41,-56,-42,-39,91
9131,-53,-40,-55,-43,-40,91
9132,-53,-40,-55,-43,-40,91
9133,-53,-41,-54,-42,-38,91
9134,-53,-41,-54,-42,-38,91
9135,-52,-40,-55,-44,-41,91
9136,-52,-40,-55,-44,-41,91
9137,-53,-39,-55,-43,-42,91
9138,-55,-39,-55,-43,-42,91
9139,-53,-42,-54,-43,-39,91
9140,-53,-42,-54,-43,-39,91
9141,-51,-41,-54,-43,-41,91
9142,-51,-41,-54,-43,-41,91
9143,-55,-42,-55,-44,-38,91
9144,-55,-41,-55,-44,-44,91
9145,-55,-41,-55,-44,-44,91
9146,-54,-41,-55,-45,-42,91
9147,-53,-41,-55,-46,-42,91
9148,-53,-41,-55,-46,-42,91
9149,-54,-40,-56,-46,-39,91
9150,-53,-40,-57,-45,-40,91
9151,-52,-40,-56,-46,-41,91
9152,-52,-40,-56,-46,-41,91
9153,-55,-41,-58,-45,-39,91
9154,-54,-40,-56,-48,-38,91
9155,-54,-40,-56,-48,-38,91
9156,-52,-38,-57,-48,-38,91
9157,-52,-38,-57,-48,-38,91
9158,-51,-39,-57,-51,-42,91
9159,-51,-39,-57,-51,-42,91
9160,-50,-37,-58,-50,-42,91
9161,-50,-37,-58,-50,-42,91
9162,-51,-38,-57,-50,-39,91
9163,-51,-38,-57,-50,-39,91
